timestamp,test-class,test-method,time,description,result
"2022-06-03 11:10:34.231","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negativeTest",8204,""[9] recordIndex=9, code=DFG-236-P, title=titulo-test-10, description=descripcion-test-10, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=ASD 20.19, link=https://www.google.com"","OK"
"2022-06-03 11:10:42.934","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negativeTest",8284,""[10] recordIndex=10, code=DFG-236-P, title=titulo-test-11, description=descripcion-test-11, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=EUR -20.19, link=https://www.google.com"","OK"
"2022-06-03 11:10:51.575","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negativeTest",8274,""[11] recordIndex=11, code=DFG-236-P, title=titulo-test-12, description=descripcion-test-12, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=null, link=https://www.google.com"","OK"
"2022-06-03 11:11:00.198","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negativeTest",8261,""[12] recordIndex=12, code=DFG-236-P, title=sexy titulo test, description=descripcion-test-13, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=EUR 20.00, link=https://www.google.com"","OK"
"2022-06-03 11:11:08.783","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negativeTest",8206,""[13] recordIndex=13, code=DFG-236-P, title=hard core titulo test, description=descripcion-test-14, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=EUR 20.00, link=https://www.google.com"","OK"
"2022-06-03 11:11:17.307","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negativeTest",8179,""[14] recordIndex=14, code=DFG-236-P, title=titulo-test-12, description=nigeria descripcion test, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=EUR 20.00, link=https://www.google.com"","OK"
"2022-06-03 11:11:25.925","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negativeTest",8270,""[15] recordIndex=15, code=DFG-236-P, title=titulo-test-12, description=viagra descripcion test, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=EUR 20.00, link=https://www.google.com"","OK"
"2022-06-03 11:11:34.522","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negativeTest",8258,""[16] recordIndex=16, code=null, title=titulo-test-4, description=descripcion-test-2, startDate=2031/06/10 12:34, finishDate=2031/06/21 10:21, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-03 11:11:43.227","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negativeTest",8353,""[17] recordIndex=17, code=R-111-R, title=titulo-test-4, description=descripcion-test-2, startDate=2031/06/10 12:34, finishDate=2031/06/21 10:21, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-03 11:11:51.89","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negativeTest",8301,""[18] recordIndex=18, code=FGH-189-B, title=titulo-test-4, description=descripcion-test-2, startDate=2031/06/10 12:34, finishDate=2031/06/21 10:21, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-03 11:12:01.044","acme.testing.inventor.chimpum.InventorChimpumCreateTest","hackingTest",8776,""hackingTest()"","OK"
"2022-06-03 11:12:16.183","acme.testing.inventor.chimpum.InventorChimpumDeleteTest","positiveTest",10494,""[1] recordIndex=0"","OK"
"2022-06-03 11:12:16.546","acme.testing.inventor.chimpum.InventorChimpumDeleteTest","hackingTest",0,""hackingTest()"","OK"
"2022-06-03 11:12:30.408","acme.testing.inventor.chimpum.InventorChimpumListTest","positiveTest",8002,""[1] recordIndex=0, code=18/05/20-YXZ-789-A, creationMoment=2020/05/18 12:00, title=Título chimpum 2, description=Descripción chimpum 2, startDate=2020/06/23 16:23, finishDate=2020/07/12 16:23, budget=EUR 250.00, link=null"","OK"
"2022-06-03 11:12:38.728","acme.testing.inventor.chimpum.InventorChimpumListTest","positiveTest",7974,""[2] recordIndex=1, code=23/02/20-ABC-123-D, creationMoment=2020/02/23 16:23, title=Título chimpum 1, description=Descripción chimpum 1, startDate=2020/03/25 16:23, finishDate=2020/04/02 16:23, budget=EUR 150.00, link=https://www.google.com"","OK"
"2022-06-03 11:12:47.058","acme.testing.inventor.chimpum.InventorChimpumListTest","positiveTest",7980,""[3] recordIndex=2, code=23/02/20-ERT-375-P, creationMoment=2020/02/23 16:23, title=Título chimpum 3, description=Descripción chimpum 3, startDate=2020/03/25 16:23, finishDate=2020/04/02 16:23, budget=EUR 150.00, link=https://www.google.com"","OK"
"2022-06-03 11:12:55.804","acme.testing.inventor.chimpum.InventorChimpumListTest","hackingTest",8401,""hackingTest()"","OK"
"2022-06-03 11:13:12.139","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","positiveTest",10821,""[1] recordIndex=0, title=titulo-test-1, description=descripcion-test-1, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=EUR 20.19, link=null"","OK"
"2022-06-03 11:13:23.32","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","positiveTest",10848,""[2] recordIndex=1, title=titulo-test-2, description=descripcion-test-2, startDate=2031/06/10 12:34, finishDate=2031/06/21 10:21, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-03 11:13:32.015","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8296,""[1] recordIndex=1, title=null, description=descripcion-test-2, startDate=2031/06/10 12:34, finishDate=2031/06/21 10:21, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-03 11:13:40.824","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8400,""[2] recordIndex=2, title=hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo ho, description=descripcion-test-3, startDate=2031/06/10 12:34, finishDate=2031/06/21 10:21, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-03 11:13:49.407","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8229,""[3] recordIndex=3, title=titulo-test-4, description=null, startDate=2031/06/10 12:34, finishDate=2031/06/21 10:21, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-03 11:13:58.197","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8435,""[4] recordIndex=4, title=titulo-test-5, description=hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hol, startDate=2031/06/10 12:34, finishDate=2031/06/21 10:21, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-03 11:14:06.759","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8202,""[5] recordIndex=5, title=titulo-test-6, description=descripcion-test-6, startDate=null, finishDate=2031/06/21 10:21, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-03 11:14:15.386","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8291,""[6] recordIndex=6, title=titulo-test-7, description=descripcion-test-7, startDate=2019/06/10 12:34, finishDate=2031/06/21 10:21, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-03 11:14:24.185","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8450,""[7] recordIndex=7, title=titulo-test-8, description=descripcion-test-8, startDate=2031/06/10 12:34, finishDate=null, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-03 11:14:32.875","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8338,""[8] recordIndex=8, title=titulo-test-9, description=descripcion-test-9, startDate=2031/06/10 12:34, finishDate=2031/06/13 10:21, budget=EUR 78.99, link=https://www.google.com"","OK"
"2022-06-03 11:14:41.565","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8317,""[9] recordIndex=9, title=titulo-test-10, description=descripcion-test-10, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=ASD 20.19, link=https://www.google.com"","OK"
"2022-06-03 11:14:50.24","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8331,""[10] recordIndex=10, title=titulo-test-11, description=descripcion-test-11, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=EUR -20.19, link=https://www.google.com"","OK"
"2022-06-03 11:14:59.238","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8306,""[11] recordIndex=11, title=titulo-test-12, description=descripcion-test-12, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=null, link=https://www.google.com"","OK"
"2022-06-03 11:15:07.981","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8405,""[12] recordIndex=12, title=sexy titulo test, description=descripcion-test-13, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=EUR 20.00, link=https://www.google.com"","OK"
"2022-06-03 11:15:16.634","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8271,""[13] recordIndex=13, title=hard core titulo test, description=descripcion-test-14, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=EUR 20.00, link=https://www.google.com"","OK"
"2022-06-03 11:15:25.288","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8279,""[14] recordIndex=14, title=titulo-test-12, description=nigeria descripcion test, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=EUR 20.00, link=https://www.google.com"","OK"
"2022-06-03 11:15:34.401","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negativeTest",8778,""[15] recordIndex=15, title=titulo-test-12, description=viagra descripcion test, startDate=2030/06/10 12:34, finishDate=2030/06/21 10:21, budget=EUR 20.00, link=https://www.google.com"","OK"
"2022-06-03 11:15:34.766","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","hackingTest",1,""hackingTest()"","OK"
